building id,building name,user defined building id,ubid,building type,year built (year),height (m),number of stories,total floor area (m2),baseline annual site energy use intensity (kWh/m2),baseline annual source energy use intensity (kWh/m2),baseline annual operational GHG emission intensity (kg/m2),baseline peak electricity load intensity(W/m2),baseline annual electricity use intensity (kWh/m2),baseline annual natural gas use intensity (kWh/m2),baseline annual electricity for heating (kWh/m2),baseline annual electricity for cooling (kWh/m2),baseline annual electricity for interior lighting (kWh/m2),baseline annual electricity for exterior lighting (kWh/m2),baseline annual electricity for interior equipment (kWh/m2),baseline annual electricity for exterior equipment (kWh/m2),baseline annual electricity for fans (kWh/m2),baseline annual electricity for pumps (kWh/m2),baseline annual electricity for water systems (kWh/m2),baseline annual electricity for refrigeration (kWh/m2),baseline annual natural gas for heating (kWh/m2),baseline annual natural gas for water systems (kWh/m2),baseline annual water for water systems (m3/m2),baseline average monthly peak electricity (kW),baseline cooling capacity (kW),baseline heating capacity (kW),simulation time (s),retrofit package id,retrofit package name,retrofit package ECM IDs,retrofit annual electricity for heating (kWh/m2),retrofit annual electricity for cooling (kWh/m2),retrofit annual electricity for interior lighting (kWh/m2),retrofit annual electricity for exterior lighting (kWh/m2),retrofit annual electricity for interior equipment (kWh/m2),retrofit annual electricity for exterior equipment (kWh/m2),retrofit annual electricity for fans (kWh/m2),retrofit annual electricity for pumps (kWh/m2),retrofit annual electricity for water systems (kWh/m2),retrofit annual electricity for refrigeration (kWh/m2),retrofit annual natural gas for heating (kWh/m2),retrofit annual natural gas for water systems (kWh/m2),retrofit annual water for water systems (m3/m2),retrofit average monthly peak electricity (kW),retrofit cooling capacity (kW),retrofit heating capacity (kW),annual site energy use intensity saving (kWh/m2),annual source energy use intensity saving (kWh/m2),annual operational GHG emission intensity reduction (kg/m2),peak electricity load intensity reduction (W/m2),annual electricity use intensity saving (kWh/m2),annual natural gas use intensity saving (kWh/m2),annual electricity cost saving ($),annual natural gas cost saving ($),annual energy cost saving ($),investment cost ($),incentive amount (%),payback year (year),embodied GHG emission (kg),life cycle GHG emission (kg),Applicable ECM ID 1,Applicable ECM name 1,Applicable ECM ID 2,Applicable ECM name 2,Applicable ECM ID 3,Applicable ECM name 3,Applicable ECM ID 4,Applicable ECM name 4,Applicable ECM ID 5,Applicable ECM name 5,Applicable ECM ID 6,Applicable ECM name 6,Applicable ECM ID 7,Applicable ECM name 7,Applicable ECM ID 8,Applicable ECM name 8,Applicable ECM ID 9,Applicable ECM name 9,Applicable ECM ID 10,Applicable ECM name 10,Applicable ECM ID 11,Applicable ECM name 11,Applicable ECM ID 12,Applicable ECM name 12,Applicable ECM ID 13,Applicable ECM name 13,Applicable ECM ID 14,Applicable ECM name 14,Applicable ECM ID 15,Applicable ECM name 15,Applicable ECM ID 16,Applicable ECM name 16,Applicable ECM ID 17,Applicable ECM name 17,Applicable ECM ID 18,Applicable ECM name 18,Applicable ECM ID 19,Applicable ECM name 19,Applicable ECM ID 20,Applicable ECM name 20\
7622888,,,4.84651E+11,Multi Family House,1995,18.9,4,14611.7112,81.3192,200.0601,15.25550175,19.3533,54.8684,26.4509,0,8.79506,8.62182,1.71956,33.6343,0,1.76661,0.330981,0,0,6.83093,7.80522,0.797977,221.226,373.205,210.028,1361.19,931,ECM Package 1,17;18;49,2.42469,8.42327,8.62182,1.71956,33.6343,0,12.5042,0.330981,0,0,0,6.76629,0.797977,312.568,457.488,810.976,-4.9206,-31.8987,-1.012911829,-10.0633,-12.7905,7.8699,-30494.94,3598.03,-26896.91,492507.55,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622897,,,4.43557E+11,Multi Family House,1969,17.42,6,9240.0972,91.1679,222.8832,17.09671428,21.1683,60.8406,30.3273,0,11.6885,12.8738,2.29409,31.4123,0,2.23846,0.333489,0,0,5.73551,12.7335,0.804024,159.223,252.289,148.33,526.81,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622897,,,4.43557E+11,Multi Family House,1969,17.42,6,9240.0972,91.1679,222.8832,17.09671428,21.1683,60.8406,30.3273,0,11.6885,12.8738,2.29409,31.4123,0,2.23846,0.333489,0,0,5.73551,12.7335,0.804024,159.223,252.289,148.33,526.81,931,ECM Package 1,17;18;49,1.11283,13.0145,12.8738,2.29409,31.4123,0,14.2937,0.333489,0,0,0,9.96403,0.804024,173.643,308.884,564.733,-5.9891,-36.5812,-1.222651845,-1.703,-14.4941,8.505,-21852.8,2458.92,-19393.88,326673.18,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622845,,,3.80377E+11,Large Office,1976,58.49,11,66803.7502,230.4234,693.6819,43.80268735,62.3767,216.1423,14.2812,0,42.2268,67.0427,5.79514,68.5028,11.4136,7.15394,12.3254,0,0,11.9412,2.33994,0.0693618,3793.85,7475.5,1954.46,237.49,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622845,,,3.80377E+11,Large Office,1976,58.49,11,66803.7502,230.4234,693.6819,43.80268735,62.3767,216.1423,14.2812,0,42.2268,67.0427,5.79514,68.5028,11.4136,7.15394,12.3254,0,0,11.9412,2.33994,0.0693618,3793.85,7475.5,1954.46,237.49,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,24.7713,20.257,5.79514,68.5028,11.4136,2.85802,12.318,0,0,0.907277,1.95999,0.0693618,2449.82,7475.5,1954.46,80.5015,228.9197,15.24216621,20.1673,69.0876,11.4139,753080.41,23857.87,776938.27,820135.59,0,1.06,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622829,,,4.68777E+11,Multi Family House,1971,13.61,4,5457.9728,97.8918,226.9298,18.30144932,21.2907,59.3988,38.493,0,9.54077,12.924,2.29649,32.0156,0,2.29256,0.32934,0,0,7.80253,18.8107,0.79402,88.8628,174.096,137.529,432.05,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622829,,,4.68777E+11,Multi Family House,1971,13.61,4,5457.9728,97.8918,226.9298,18.30144932,21.2907,59.3988,38.493,0,9.54077,12.924,2.29649,32.0156,0,2.29256,0.32934,0,0,7.80253,18.8107,0.79402,88.8628,174.096,137.529,432.05,931,ECM Package 1,17;18;49,1.82896,10.5583,12.924,2.29649,32.0156,0,17.8491,0.32934,0,0,0,14.6847,0.79402,106.849,212.842,405.525,-6.4746,-45.2607,-1.347706608,-1.9481,-18.4031,11.9285,-16389.35,2037.11,-14352.24,228047.09,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622889,,,4.73832E+11,Large Office,1968,28.65,6,9267.2034,240.5577,713.7519,45.68182,65.0141,220.6537,19.904,0,45.2581,67.0427,5.79514,68.5028,11.4136,7.57079,13.2716,0,0,17.3409,2.56309,0.0693618,543.715,1122.14,340.895,115.67,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622889,,,4.73832E+11,Large Office,1968,28.65,6,9267.2034,240.5577,713.7519,45.68182,65.0141,220.6537,19.904,0,45.2581,67.0427,5.79514,68.5028,11.4136,7.57079,13.2716,0,0,17.3409,2.56309,0.0693618,543.715,1122.14,340.895,115.67,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,26.8802,18.0413,5.79514,68.5028,11.4136,3.02023,13.1354,0,0,1.76583,2.15433,0.0693618,341.518,1122.14,340.895,88.6253,244.8773,16.74790357,21.6935,72.6415,15.9838,109843.39,4634.73,114478.12,166075.77,0,1.45,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622891,,,4.69974E+11,Large Office,1972,83.97,17,39123.4685,251.5086,739.4512,47.73059532,69.1992,227.4484,24.0602,0,49.8439,67.0427,5.79514,68.5028,11.4136,8.07874,14.8109,0,0,21.6904,2.3698,0.0693617,2379.1,5272.71,1516.24,391.91,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622891,,,4.69974E+11,Large Office,1972,83.97,17,39123.4685,251.5086,739.4512,47.73059532,69.1992,227.4484,24.0602,0,49.8439,67.0427,5.79514,68.5028,11.4136,8.07874,14.8109,0,0,21.6904,2.3698,0.0693617,2379.1,5272.71,1516.24,391.91,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,28.9198,17.9468,5.79514,68.5028,11.4136,3.23617,14.6731,0,0,1.96898,1.99014,0.0693617,1508.6,5272.71,1516.24,95.7494,258.6419,18.06730616,24.4914,75.6483,20.1011,482921.97,24606.74,507528.71,608160.56,0,1.2,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622893,,,4.7402E+11,Large Office,1966,25.29,9,14898.3039,212.4366,657.4455,40.46471854,61.1607,207.8407,4.5959,0,36.5529,67.0427,5.79514,68.5028,11.4136,6.69444,10.3544,0,0,2.13108,2.46484,0.0693616,809.219,1409.01,358.83,160.11,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622893,,,4.7402E+11,Large Office,1966,25.29,9,14898.3039,212.4366,657.4455,40.46471854,61.1607,207.8407,4.5959,0,36.5529,67.0427,5.79514,68.5028,11.4136,6.69444,10.3544,0,0,2.13108,2.46484,0.0693616,809.219,1409.01,358.83,160.11,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,21.4075,18.4679,5.79514,68.5028,11.4136,2.51596,10.2681,0,0,0.186359,2.07251,0.0693616,505.085,1409.01,358.83,70.8122,217.4658,13.48060408,23.2843,68.4751,2.3371,166460,1089.44,167549.43,253095.34,0,1.51,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622894,,,4.73056E+11,Large Office,1984,17.54,6,4866.6336,200.8887,614.6512,38.2331011,55.4615,193.1665,7.7222,0,36.9795,55.0383,5.79514,65.3296,11.4136,6.49422,10.6268,0,0,4.91987,2.80234,0.0693621,245.448,474.652,137.197,101.94,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622894,,,4.73056E+11,Large Office,1984,17.54,6,4866.6336,200.8887,614.6512,38.2331011,55.4615,193.1665,7.7222,0,36.9795,55.0383,5.79514,65.3296,11.4136,6.49422,10.6268,0,0,4.91987,2.80234,0.0693621,245.448,474.652,137.197,101.94,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,22.2553,16.7976,5.79514,65.3296,11.4136,2.5688,10.5475,0,0,0.443039,2.35728,0.0693621,160.912,474.652,137.197,62.3484,185.4872,11.84219164,18.1469,57.4265,4.9219,45601.74,749.47,46351.22,112741.63,0,2.43,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622905,,,4.71366E+11,Multi Family House,1971,12.12,4,6611.2868,96.2226,230.2623,18.02203788,22.4453,61.8319,34.3907,0,11.8782,12.9026,2.29547,32.1146,0,2.30439,0.336623,0,0,5.83899,16.4269,0.811579,117.696,192.758,126.281,597.52,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622905,,,4.71366E+11,Multi Family House,1971,12.12,4,6611.2868,96.2226,230.2623,18.02203788,22.4453,61.8319,34.3907,0,11.8782,12.9026,2.29547,32.1146,0,2.30439,0.336623,0,0,5.83899,16.4269,0.811579,117.696,192.758,126.281,597.52,931,ECM Package 1,17;18;49,1.3331,12.2399,12.9026,2.29547,32.1146,0,15.3691,0.336623,0,0,0,12.843,0.811579,129.15,234.167,432.033,-5.3366,-36.4508,-1.106941036,-1.5668,-14.7595,9.4229,-15922.01,1949.24,-13972.77,251737.77,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622895,,,4.27167E+11,Large Office,1981,76.22,15,21629.709,238.1975,692.8307,45.170488,65.1914,211.8293,26.3682,0,49.507,55.0383,5.79514,65.3296,11.4136,8.052,14.753,0,0,23.9506,2.41762,0.0693615,1224.47,2910.92,890.754,313.8,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622895,,,4.27167E+11,Large Office,1981,76.22,15,21629.709,238.1975,692.8307,45.170488,65.1914,211.8293,26.3682,0,49.507,55.0383,5.79514,65.3296,11.4136,8.052,14.753,0,0,23.9506,2.41762,0.0693615,1224.47,2910.92,890.754,313.8,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,29.0705,17.1874,5.79514,65.3296,11.4136,3.29288,14.5963,0,0,2.24551,2.03341,0.0693615,814.912,2910.92,890.754,85.9066,223.5801,16.17157212,21.5249,63.8173,22.0893,225231.63,14949.58,240181.2,386513.63,0,1.61,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622896,,,4.72084E+11,Large Office,1968,36.1,7,14464.7377,240.8985,715.3134,45.74904204,65.0064,221.2297,19.6688,0,45.5976,67.0427,5.79514,68.5028,11.4136,7.74631,13.3144,0,0,17.2006,2.46825,0.0693618,851.048,1755.26,525.396,133.05,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622896,,,4.72084E+11,Large Office,1968,36.1,7,14464.7377,240.8985,715.3134,45.74904204,65.0064,221.2297,19.6688,0,45.5976,67.0427,5.79514,68.5028,11.4136,7.74631,13.3144,0,0,17.2006,2.46825,0.0693618,851.048,1755.26,525.396,133.05,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,26.8708,18.566,5.79514,68.5028,11.4136,3.05772,13.1966,0,0,1.68349,2.07558,0.0693618,539.588,1755.26,525.396,88.508,244.6639,16.72622197,20.8199,72.5983,15.9097,171347.32,7200.62,178547.95,233633.94,0,1.31,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622898,,,4.72428E+11,Multi Family House,1973,12.79,4,11518.9436,87.7643,217.7149,16.47275588,21.0973,60.0777,27.6867,0,10.6924,12.8594,2.29341,31.8544,0,2.04737,0.330676,0,0,5.14636,10.6174,0.797242,195.505,305.47,181.52,1075,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622898,,,4.72428E+11,Multi Family House,1973,12.79,4,11518.9436,87.7643,217.7149,16.47275588,21.0973,60.0777,27.6867,0,10.6924,12.8594,2.29341,31.8544,0,2.04737,0.330676,0,0,5.14636,10.6174,0.797242,195.505,305.47,181.52,1075,931,ECM Package 1,17;18;49,1.30309,10.7227,12.8594,2.29341,31.8544,0,13.7027,0.330676,0,0,0,8.31729,0.797242,216.197,371.504,676.724,-5.5422,-32.9657,-1.127443304,-1.5832,-12.9887,7.4464,-24412.82,2683.84,-21728.98,399783.5,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622899,,,4.73689E+11,Large Office,1974,27.44,9,17623.0242,214.3463,661.288,40.81910841,61.1091,208.7198,5.6265,0,37.203,67.0427,5.79514,68.5028,11.4136,6.659,10.597,0,0,3.18718,2.43936,0.0693615,960.657,1703.97,434.784,164.1,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622899,,,4.73689E+11,Large Office,1974,27.44,9,17623.0242,214.3463,661.288,40.81910841,61.1091,208.7198,5.6265,0,37.203,67.0427,5.79514,68.5028,11.4136,6.659,10.597,0,0,3.18718,2.43936,0.0693615,960.657,1703.97,434.784,164.1,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,21.8314,18.7277,5.79514,68.5028,11.4136,2.54507,10.5101,0,0,0.234868,2.0529,0.0693615,603.83,1703.97,434.784,71.7201,218.2232,13.64425935,22.4533,68.3814,3.3388,196633.93,1841.04,198474.97,282114.09,0,1.42,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622900,,,4.68578E+11,Multi Family House,1969,13.22,4,6558.3856,97.6568,231.2876,18.27972236,22.3396,61.6019,36.055,0,11.9342,12.9034,2.29551,31.7473,0,2.38869,0.332812,0,0,7.82595,16.4652,0.802391,116.162,196.105,130.409,580.89,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622900,,,4.68578E+11,Multi Family House,1969,13.22,4,6558.3856,97.6568,231.2876,18.27972236,22.3396,61.6019,36.055,0,11.9342,12.9034,2.29551,31.7473,0,2.38869,0.332812,0,0,7.82595,16.4652,0.802391,116.162,196.105,130.409,580.89,931,ECM Package 1,17;18;49,1.7119,12.3292,12.9034,2.29551,31.7473,0,15.6477,0.332812,0,0,0,12.8893,0.802391,129.656,238.179,437.014,-3.964,-36.2769,-0.863998232,-1.7056,-15.3659,11.4019,-16443.5,2339.75,-14103.75,255709.89,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622904,,,4.72274E+11,Multi Family House,1971,12.39,4,5151.1832,99.4663,229.5159,18.59097582,22.9248,59.8451,39.6212,0,10.5214,12.9313,2.29684,31.3611,0,2.41041,0.324028,0,0,8.56158,19.269,0.781215,89.9101,170.424,101.635,455.39,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622904,,,4.72274E+11,Multi Family House,1971,12.39,4,5151.1832,99.4663,229.5159,18.59097582,22.9248,59.8451,39.6212,0,10.5214,12.9313,2.29684,31.3611,0,2.41041,0.324028,0,0,8.56158,19.269,0.781215,89.9101,170.424,101.635,455.39,931,ECM Package 1,17;18;49,1.81365,11.5997,12.9313,2.29684,31.3611,0,17.9135,0.324028,0,0,0,15.0793,0.781215,103.144,206.2,385.468,-5.6438,-44.3717,-1.197069369,-0.9336,-18.3951,12.7513,-15461.4,2055.22,-13406.18,220762.27,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622901,,,4.83603E+11,Multi Family House,1998,21.04,7,22598.4633,69.8547,180.7174,13.14494748,17.0737,51.3732,18.4815,0,7.85974,8.61335,1.71898,31.5158,0,1.33386,0.331425,0,0,1.40794,5.20933,0.799047,306.333,410.828,144.43,1191.6,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622901,,,4.83603E+11,Multi Family House,1998,21.04,7,22598.4633,69.8547,180.7174,13.14494748,17.0737,51.3732,18.4815,0,7.85974,8.61335,1.71898,31.5158,0,1.33386,0.331425,0,0,1.40794,5.20933,0.799047,306.333,410.828,144.43,1191.6,931,ECM Package 1,17;18;49,0.569525,8.59543,8.61335,1.71898,31.5158,0,8.90379,0.331425,0,0,0,4.49988,0.799047,335.8,506.096,893.058,-6.7578,-25.6447,-1.308652509,-1.491,-8.8751,2.1174,-32726.12,1497.19,-31228.94,538734.69,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622920,,,4.35899E+11,Large Office,1980,14.2,5,47295.185,184.6835,572.881,35.18438663,49.5543,181.3221,3.3614,0,28.6266,55.0383,5.79647,65.3296,11.4136,5.42054,8.63757,0,0,0.879035,2.48237,0.0693618,2159.88,3604.4,884.929,91.11,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622920,,,4.35899E+11,Large Office,1980,14.2,5,47295.185,184.6835,572.881,35.18438663,49.5543,181.3221,3.3614,0,28.6266,55.0383,5.79647,65.3296,11.4136,5.42054,8.63757,0,0,0.879035,2.48237,0.0693618,2159.88,3604.4,884.929,91.11,931,ECM Package 1,1;31;58;33;47;46;30;17;18,0,17.9583,21.4753,5.79647,65.3296,11.4136,2.32322,8.55024,0,0,0.149832,2.07612,0.0693618,1494.85,3604.4,884.929,48.8354,150.97,9.301361899,16.1366,47.6999,1.1355,368107.76,1680.3,369788.06,553994.22,0,1.5,,,1,Replace existing lighting with T8 upgrade (0.7W/sf),31,Install daylighting sensors for interior lighting control,58,Clean Coils and Fins,33,Replace Air Filter,47,Reduce HVAC equipment runtime,46,Widen zone temperature deadband (cooling: +2 oF; heating: -2 oF),30,Add Programmable Thermostat,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),\,,,,,,,,,,,,,,,,,,,,,
7622902,,,4.68352E+11,Multi Family House,1972,14.13,5,5306.032,98.07,233.9222,18.36458905,24.0141,62.6549,35.4152,0,13.2706,12.9275,2.29666,31.1837,0,2.64376,0.332721,0,0,4.52896,19.0915,0.802172,99.2512,188.15,103.103,328.16,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622902,,,4.68352E+11,Multi Family House,1972,14.13,5,5306.032,98.07,233.9222,18.36458905,24.0141,62.6549,35.4152,0,13.2706,12.9275,2.29666,31.1837,0,2.64376,0.332721,0,0,4.52896,19.0915,0.802172,99.2512,188.15,103.103,328.16,931,ECM Package 1,17;18;49,0.873438,15.0649,12.9275,2.29666,31.1837,0,19.352,0.332721,0,0,0,14.9298,0.802172,107.809,229.079,428.381,-10.6854,-51.7156,-2.119943583,-1.1505,-19.3761,8.6907,-16775.51,1442.84,-15332.67,242253.71,0,,,,17,Apply Cool Roof Coating with Reflectivity,18,Efficiency Upgrade of the Gas Storage Water Heater (0.93),49,"Upgrade to Single-Zone Heat Pump (9.5 EER, 3.2 COP)",\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7622906,,,4.73222E+11,Large Office,1972,70.48,14,105601.181,237.1947,707.9165,45.06198927,64.3131,219.5512,17.6435,0,44.5397,67.0427,5.79514,68.5028,11.4136,7.34807,13.1483,0,0,15.3134,2.3301,0.0693617,6121.94,12587.2,3280.18,308.63,,baseline\,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
